AccType,ClientId,BeginDate,EndDate,BeginQ,EndQ,PD,LGD,"Interest rate",Status,Random,"Default function"
L,3168,33,143,9000,9460.04,0.18,0.2,0.1171,Active,0.1,0.119721736312181
L,3169,33,153,2200,2313.88,0.08,0.5,0.1087,Active,0.52,0.563309275190979
L,3170,33,183,3700,3966.49,0.19,0.2,0.121,Active,0.18,0.217664927578305
L,3171,33,93,500,518.9,0.15,0.5,0.1588,Active,0.78,0.906230709328061
L,3172,33,83,1900,1935.7,0.05,0.6,0.0947,Active,0.34,0.357432172767848
L,3173,33,183,9100,9694.21,0.07,0.6,0.1097,Active,0.67,0.718580481440325
L,3174,33,83,1800,1898.21,0.2,0.8,0.275,Active,0.68,0.830553875548916
L,3175,33,93,400,415.99,0.19,0.4,0.1679,Active,0.97,1.17297210972753
L,3176,33,83,2200,2241.73,0.09,0.3,0.0956,Active,0.91,0.995698598171742
L,3177,33,113,7400,7791.61,0.16,0.5,0.1667,Active,0.17,0.199496848068608
L,3178,33,153,8500,8812.88,0.03,0.5,0.0773,Active,0.33,0.340049996204661
L,3179,33,173,3100,3373.49,0.15,0.5,0.1588,Active,0.03,0.0348550272818485
L,3180,33,113,3200,3330.74,0.13,0.4,0.1287,Active,0.08,0.0911062706659697
L,3181,33,153,2000,2095.24,0.08,0.4,0.1,Active,0.62,0.671637981958474
L,3182,33,83,1500,1530.39,0.06,0.6,0.1021,Active,0.48,0.509681542341773
L,3183,33,133,3200,3280.76,0.01,0.3,0.0636,Active,0.28,0.282814046783567
L,3184,33,183,8500,9005.95,0.08,0.4,0.1,Active,0.78,0.844963912786468
L,3185,33,53,7000,7111.11,0.2,0.5,0.2,Active,0.56,0.683985544569695
L,3186,33,53,1600,1611.06,0.07,0.3,0.0871,Active,0.7,0.750755726877952
L,3187,33,153,2800,2948.13,0.1,0.4,0.1111,Active,0.54,0.59679229576085
L,3188,33,93,2500,2551.01,0.09,0.2,0.0857,Active,0.13,0.142242656881677
L,3189,33,63,4700,4747.11,0.05,0.4,0.0842,Active,0.49,0.515122837224252
L,3190,33,173,6900,7163.35,0.01,0.8,0.0687,Active,0.15,0.151507525062625
L,3191,33,53,4400,4455.45,0.15,0.5,0.1588,Active,0.22,0.255603533400222
L,3192,33,53,8800,8907.7,0.17,0.4,0.1542,Active,0.06,0.0711182910792219
L,3193,33,123,9900,10354.69,0.16,0.3,0.1286,Active,0.89,1.04442467518271
L,3240,34,94,5500,5685.43,0.11,0.6,0.1416,Active,0.77,0.859534114253331
L,3241,34,124,4100,4311.44,0.19,0.3,0.1444,Active,0.14,0.169294943672015
L,3242,34,144,2700,2839.78,0.14,0.3,0.1186,Active,0.6,0.690164279314336
L,3243,34,174,1900,2011.36,0.09,0.4,0.1055,Active,0.21,0.229776599578094
L,3244,34,64,3200,3226.97,0.04,0.2,0.0708,Active,0.69,0.718159434192748
L,3245,34,104,5800,6041.67,0.2,0.3,0.15,Active,0.16,0.195424441305627
L,3246,34,114,2100,2174.07,0.1,0.4,0.1111,Active,0.46,0.508378622314798
L,3247,34,94,4400,4635.71,0.2,0.6,0.225,Active,0.57,0.696199572151297
L,3248,34,64,9600,9708.23,0.05,0.6,0.0947,Active,0.32,0.336406750840328
L,3249,34,144,1700,1844.85,0.17,0.6,0.1952,Active,0.43,0.509681086067757
L,3250,34,154,3800,3918.16,0.02,0.2,0.0653,Active,1,1.02020134002676
L,3251,34,154,1600,1670.7,0.17,0.1,0.0928,Active,0.96,1.13789265726755
L,3252,34,94,6200,6421.43,0.12,0.6,0.15,Active,0.25,0.281874212894844
L,3253,34,154,7500,8267.14,0.19,0.6,0.2148,Active,0.52,0.628809790781771
L,3254,34,54,2800,2814.07,0.02,0.1,0.0633,Active,0.84,0.856969125622475
L,3255,34,174,4100,4327.78,0.1,0.3,0.1,Active,0.72,0.795723061014466
L,3287,35,165,8200,8852.29,0.17,0.4,0.1542,Active,0.16,0.189648776211258
L,3288,35,135,3700,4010.98,0.15,0.8,0.2118,Active,0.01,0.0116183424272828
L,3289,35,55,5300,5337.6,0.06,0.4,0.0894,Active,0.63,0.668957024323577
L,3290,35,185,2800,2997.67,0.14,0.3,0.1186,Active,0.5,0.575136899428614
L,3291,35,185,7400,7766.92,0.04,0.5,0.0833,Active,0.81,0.843056727095834
L,3292,35,55,1000,1006.16,0.02,0.8,0.0776,Active,0.9,0.91818120602408
L,3293,35,155,800,827.09,0.03,0.3,0.0711,Active,0.23,0.237004542809309
L,3294,35,65,5600,5682.33,0.15,0.3,0.1235,Active,0.64,0.743573915346101
L,3295,35,155,2100,2251.2,0.14,0.5,0.1512,Active,0.55,0.632650589371475
L,3296,35,185,9200,9548.29,0.01,0.3,0.0636,Active,0.07,0.0707035116958918
L,3297,35,175,1000,1035.89,0.01,0.4,0.0646,Active,0.9,0.909045150375751
L,3298,35,55,100,101.3,0.12,0.7,0.1636,Active,0.91,1.02602213493723
L,3299,35,125,500,519.41,0.08,0.5,0.1087,Active,0.58,0.628306499251476
L,3300,35,85,1900,1925.9,0.01,0.8,0.0687,Active,0.53,0.535326588554609
L,3301,35,135,2100,2247.08,0.15,0.6,0.1765,Active,0.33,0.383405300100333
L,3302,35,55,8900,8977.06,0.12,0.3,0.1091,Active,0.92,1.03729710345303
L,3303,35,125,9400,9649.1,0.03,0.4,0.0742,Active,0.74,0.762536355125602
L,3304,35,95,8700,8907.14,0.1,0.3,0.1,Active,0.72,0.795723061014466
L,3305,35,155,8900,9234.39,0.05,0.3,0.0789,Active,0.87,0.914605853847141
L,3306,35,65,2000,2029.21,0.12,0.4,0.1227,Active,0.62,0.699048047979213
L,3307,35,95,800,849.85,0.19,0.8,0.2617,Active,0.55,0.665087278711488
L,3308,35,185,1700,1845.41,0.13,0.5,0.1437,Active,0.49,0.558025907829065
L,3309,35,95,9500,9826.62,0.19,0.3,0.1444,Active,0.77,0.931122190196084
L,3310,35,85,1900,1958.66,0.1,0.8,0.1556,Active,0.37,0.40891323968799
L,3311,35,135,9900,10554.89,0.16,0.5,0.1667,Active,0.19,0.222967065488444
L,3312,35,185,1400,1497.83,0.08,0.6,0.1174,Active,0.7,0.758300947372471
L,3313,35,65,9600,9706.06,0.17,0.1,0.0928,Active,0.71,0.841566444437459
L,3314,35,95,6300,6498.45,0.07,0.9,0.1323,Active,0.16,0.171601309000675
L,3315,35,75,1300,1323.38,0.17,0.2,0.1133,Active,0.62,0.734889007818627
L,3316,35,185,200,227,0.18,0.7,0.2268,Active,0.71,0.850024327816485
L,3317,35,135,8000,8371.75,0.18,0.2,0.1171,Active,0.64,0.766219112397958
L,3318,35,115,8600,8844.35,0.05,0.5,0.0895,Active,0.92,0.967169408665942
L,3319,35,95,1100,1119.43,0.03,0.4,0.0742,Active,0.04,0.0412181813581407
L,3320,35,55,9100,9226.39,0.2,0.4,0.175,Active,0.41,0.50077513084567
L,3321,35,105,4300,4468.66,0.15,0.4,0.1412,Active,0.2,0.232366848545657
L,3322,35,185,9300,9738.43,0.04,0.4,0.0792,Active,0.27,0.281018909031945
L,3323,35,175,7000,7388.89,0.1,0.3,0.1,Active,0.78,0.862033316099005
L,3324,35,65,6400,6510.02,0.1,0.7,0.1444,Active,0.7,0.773619642652953
L,3325,35,155,6900,7406.66,0.17,0.4,0.1542,Active,0.81,0.960096929569496
L,3326,35,55,6700,6785.61,0.18,0.4,0.161,Active,0.68,0.814107806922831
L,3327,35,75,3000,3031.29,0.01,0.5,0.0657,Active,0.47,0.474723578529559
L,3328,35,125,3000,3164.89,0.11,0.7,0.1539,Active,0.11,0.122790587750476
L,3329,35,165,8100,8616.05,0.15,0.3,0.1235,Active,0.49,0.569298778936859
L,3330,35,75,8300,8454.01,0.11,0.4,0.1169,Active,0.24,0.267906736910129
L,3331,35,55,5700,5774.01,0.12,0.7,0.1636,Active,0.7,0.789247796105563
L,3332,35,175,8000,8305.33,0.01,0.8,0.0687,Active,0.92,0.929246153717435
L,3333,35,75,1600,1642.34,0.16,0.5,0.1667,Active,0.84,0.985749131633121
L,3334,35,155,600,638.2,0.17,0.3,0.1337,Active,0.69,0.817860347411052
L,3335,35,125,5000,5225.18,0.08,0.7,0.1261,Active,0.47,0.50914492180723
L,3336,35,145,8400,8852.83,0.15,0.3,0.1235,Active,0.09,0.104565081845545
L,3337,35,55,5600,5711.11,0.2,0.7,0.25,Active,0.99,1.20918873057857
L,3338,35,75,100,101.42,0.06,0.4,0.0894,Active,0.47,0.499063176876319
L,3339,35,145,1100,1180.04,0.16,0.5,0.1667,Active,0.63,0.73931184872484
L,3340,35,95,3300,3385.25,0.06,0.7,0.1085,Active,0.05,0.053091827327268
L,3341,35,175,1400,1455.3,0.03,0.3,0.0711,Active,0.19,0.195786361451168
L,3342,35,185,1000,1040.48,0.03,0.2,0.068,Active,0.54,0.556445448334899
L,3359,36,136,1400,1468.17,0.12,0.4,0.1227,Active,0.26,0.293149181410638
L,3360,36,126,400,424.96,0.17,0.5,0.1747,Active,0.03,0.035559145539611
L,3361,36,166,7100,7522.68,0.09,0.5,0.1154,Active,0.31,0.339194027948615
L,3362,36,96,2000,2068.76,0.19,0.3,0.1444,Active,0.79,0.955307182149229
L,3363,36,166,200,212.11,0.08,0.6,0.1174,Active,0.38,0.411649085716484
L,3364,36,56,7500,7590,0.14,0.5,0.1512,Active,0.04,0.0460109519542891
L,3365,36,56,7300,7365.64,0.17,0.2,0.1133,Active,0.27,0.320032309856499
L,3366,36,136,400,443.65,0.2,0.8,0.275,Active,0.02,0.0244280551632034
L,3367,36,126,100,106.3,0.15,0.6,0.1765,Active,0.17,0.197511821263808
L,3368,36,166,5400,5684.98,0.14,0.2,0.1023,Active,0.53,0.609645113394331
L,3369,36,96,5400,5486.53,0.02,0.3,0.0673,Active,0.67,0.683534897817926
L,3370,36,166,9500,10037.62,0.07,0.6,0.1097,Active,0.88,0.943807199503711
L,3371,36,156,4900,5094.37,0.04,0.5,0.0833,Active,0.47,0.489181063870422
L,3372,36,186,9700,10159.6,0.07,0.2,0.0796,Active,0.43,0.461178517939313
L,3373,36,106,1900,1950.19,0.18,0.1,0.0951,Active,0.59,0.706358244241868
L,3374,36,186,9500,10697.68,0.15,0.8,0.2118,Active,0.28,0.325313587963919
L,3375,36,66,9300,9470.39,0.11,0.7,0.1539,Active,0.9,1.00465026341298
L,3376,36,176,8100,8662.5,0.2,0.2,0.125,Active,0.28,0.341992772284848
L,3377,36,66,4600,4655.97,0.07,0.5,0.1022,Active,0.14,0.15015114537559
L,3378,36,116,6500,6809.52,0.2,0.3,0.15,Active,0.23,0.280922634376839
L,3379,36,116,8500,9039.68,0.2,0.5,0.2,Active,0.76,0.928266096201729
L,3380,36,66,1700,1726.98,0.1,0.6,0.1333,Active,0.71,0.78467135183371
L,3381,36,66,6600,6730.98,0.16,0.5,0.1667,Active,0.29,0.340318152587625
L,3382,36,186,3600,4028.57,0.2,0.5,0.2,Active,0.09,0.109926248234415
L,3383,36,166,1700,1792.52,0.09,0.4,0.1055,Active,0.23,0.251660085252198
L,3384,36,76,5000,5098.97,0.07,0.8,0.1247,Active,0.9,0.965257363128795
L,3385,36,176,7400,8021.6,0.14,0.5,0.1512,Active,0.22,0.25306023574859
L,3386,36,186,6400,6642.29,0.01,0.3,0.0636,Active,0.49,0.494924581871242
L,3387,36,136,7900,8199.38,0.12,0.2,0.0955,Active,0.96,1.0823969775162
L,3388,36,156,3000,3324,0.18,0.7,0.2268,Active,0.34,0.407053903461415
L,3389,36,76,9300,9755.55,0.19,1,0.3086,Active,0.77,0.931122190196084
L,3390,36,106,8500,8682.51,0.03,0.5,0.0773,Active,0.68,0.700709083088392
L,3391,36,186,3400,3753.56,0.17,0.5,0.1747,Active,0.25,0.296326212830091
L,3392,36,76,700,722.22,0.2,0.5,0.2,Active,0.83,1.01376428927294
L,3393,36,66,400,406.72,0.15,0.4,0.1412,Active,0.63,0.731955572918818
L,3394,36,176,2600,2816.67,0.2,0.3,0.15,Active,0.12,0.14656833097922
L,3395,36,76,3300,3391.51,0.17,0.5,0.1747,Active,0.23,0.272620115803684
L,3396,36,96,7300,7754.86,0.19,0.8,0.2617,Active,0.85,1.02786215800866
L,3397,36,66,6800,6862.82,0.02,0.8,0.0776,Active,0.23,0.234646308206154
L,3398,36,86,100,101.35,0.03,0.2,0.068,Active,0.32,0.329745450865125
L,3399,36,96,6400,6555.73,0.07,0.5,0.1022,Active,0.25,0.268127045313554
L,3400,36,76,2900,2959.47,0.11,0.5,0.1292,Active,0.93,1.03813860552675
L,3401,36,116,9600,10382.02,0.17,0.9,0.2566,Active,0.29,0.343738406882906
L,3402,36,156,7100,7495.23,0.11,0.4,0.1169,Active,0.38,0.424185666774371
L,3403,36,186,5400,5775.75,0.11,0.4,0.1169,Active,0.6,0.669766842275323
L,3404,36,96,9500,9848.79,0.17,0.4,0.1542,Active,0.75,0.888978638490274
L,3405,36,56,2700,2717.89,0.03,0.7,0.0835,Active,0.11,0.113349998734887
L,3406,36,86,7600,7707.21,0.03,0.3,0.0711,Active,0.04,0.0412181813581407
L,3407,36,156,4200,4404.4,0.07,0.5,0.1022,Active,0.12,0.128700981750506
L,3408,36,56,4100,4129.84,0.04,0.7,0.0917,Active,0.58,0.603670249031585
L,3409,36,86,2700,2768.95,0.13,0.4,0.1287,Active,0.05,0.0569414191662311
L,3410,36,106,7400,7811.11,0.2,0.5,0.2,Active,0.94,1.14811859267056
L,3411,36,126,8400,8965.5,0.13,0.8,0.1885,Active,0.01,0.0113882838332462
L,3412,36,156,1300,1386.05,0.18,0.3,0.139,Active,0.16,0.19155477809949
L,3413,36,116,8400,8729.33,0.15,0.3,0.1235,Active,0.92,1.06888750331002
L,3414,36,86,1100,1120.91,0.04,0.8,0.0958,Active,0.32,0.333059447741564
L,3415,36,136,3000,3207.98,0.17,0.5,0.1747,Active,0.41,0.48597498904135
L,3416,36,126,3700,3880.24,0.12,0.5,0.1364,Active,0.81,0.913272449779294
L,3417,36,116,9600,10209.52,0.2,0.5,0.2,Active,0.08,0.0977122206528136
L,3418,36,136,3100,3202.1,0.06,0.3,0.083,Active,0.61,0.647720293392669
L,3419,36,86,6800,6901.19,0.04,0.3,0.075,Active,0.57,0.593262141289661
L,3420,36,106,1300,1326.79,0.03,0.4,0.0742,Active,0.43,0.443095449600012
L,3421,36,96,1100,1156.26,0.19,0.6,0.2148,Active,0.94,1.13669462179782
L,3422,36,66,9200,9354.65,0.15,0.4,0.1412,Active,0.48,0.557680436509576
L,3423,36,86,6600,6733.96,0.14,0.2,0.1023,Active,0.04,0.0460109519542891
L,3424,36,146,3300,3391.61,0.01,0.3,0.0636,Active,0.3,0.30301505012525
L,3425,36,96,2100,2152.95,0.15,0.2,0.1059,Active,0.9,1.04565081845545
L,3426,36,76,1700,1740.48,0.2,0.3,0.15,Active,0.55,0.671771516988093
L,3521,37,187,700,733,0.04,0.4,0.0792,Active,0.58,0.603670249031585
L,3522,37,67,4400,4438.6,0.05,0.2,0.0737,Active,0.59,0.620249946861854
L,3523,37,57,5900,5944.3,0.07,0.4,0.0946,Active,0.94,1.00815769037896
L,3524,37,127,6600,6776.79,0.04,0.3,0.075,Active,0.26,0.270610801290021
L,3525,37,127,6800,7075.16,0.17,0.2,0.1133,Active,0.54,0.640064619712997
L,3526,37,157,5000,5270.95,0.13,0.3,0.1138,Active,0.55,0.626355610828542
L,3527,37,187,2700,3099.86,0.18,0.8,0.2488,Active,0.68,0.814107806922831
L,3528,37,137,2500,2570.83,0.02,0.5,0.0714,Active,0.42,0.428484562811237
L,3529,37,167,3100,3226.18,0.05,0.3,0.0789,Active,0.31,0.325894039876567
L,3530,37,87,4600,4701.4,0.1,0.4,0.1111,Active,0.28,0.309447857061181
L,3531,37,187,2000,2180,0.14,0.5,0.1512,Active,0.78,0.897213563108637
L,3532,37,97,9200,9431.1,0.09,0.4,0.1055,Active,0.45,0.492378427667345
L,3533,37,97,3800,3862.79,0.02,0.4,0.0694,Active,0.53,0.540706710214181
L,3534,37,97,5300,5404.23,0.08,0.2,0.0826,Active,0.59,0.639139369928226
L,3535,37,147,7100,7518.08,0.14,0.4,0.1349,Active,0.15,0.172541069828584
L,3536,37,177,1500,1634.17,0.18,0.4,0.161,Active,0.89,1.06552345317841
L,3537,37,177,1200,1333.33,0.2,0.5,0.2,Active,0.69,0.842767903130517
L,3538,37,67,4000,4035.33,0.03,0.4,0.0742,Active,0.95,0.978931807255841
L,3539,37,167,3300,3470.24,0.1,0.3,0.1,Active,0.09,0.0994653826268083
L,3540,37,117,3100,3273.7,0.15,0.6,0.1765,Active,0.95,1.10374253059187
L,3541,37,97,8000,8123.05,0.01,0.4,0.0646,Active,0.92,0.929246153717435
L,3542,37,87,7600,7734.81,0.06,0.4,0.0894,Active,0.89,0.94503452642537
L,3543,37,137,6600,6781.76,0.02,0.4,0.0694,Active,0.08,0.0816161072021405
L,3544,37,137,900,922.71,0.01,0.3,0.0636,Active,0.15,0.151507525062625
L,3545,37,77,8100,8304.17,0.15,0.5,0.1588,Active,0.87,1.01079579117361
L,3546,37,137,4000,4103.02,0.03,0.1,0.0649,Active,0.44,0.453399994939547
L,3547,37,87,1600,1668.19,0.19,0.6,0.2148,Active,0.17,0.205572431601733
L,3548,37,117,1100,1141.42,0.14,0.3,0.1186,Active,0.8,0.920219039085782
L,3549,37,177,3600,3818.2,0.12,0.3,0.1091,Active,0.02,0.0225499370315875
L,3550,37,177,2100,2275,0.2,0.3,0.15,Active,0.9,1.09926248234415
L,3551,37,147,2200,2417.8,0.18,0.7,0.2268,Active,0.69,0.826079980554049
L,3552,37,67,5500,5552.64,0.03,0.6,0.0804,Active,0.65,0.669795447069786
L,3553,37,97,5400,5657.14,0.2,0.5,0.2,Active,0.63,0.769483737640907
L,3598,38,78,1200,1229.31,0.11,0.7,0.1539,Active,0.29,0.323720640433073
L,3599,38,108,4200,4298.23,0.05,0.4,0.0842,Active,0.8,0.841016877100819
L,3600,38,148,9900,10527.04,0.09,0.8,0.1451,Active,0.03,0.0328252285111563
L,3601,38,178,8600,9077.78,0.05,0.7,0.1,Active,0.64,0.672813501680655
L,3602,38,168,2400,2518.49,0.06,0.5,0.0957,Active,0.39,0.41411625315269
L,3603,38,68,7100,7261.78,0.19,0.5,0.1914,Active,0.12,0.14510995171887
L,3604,38,78,3400,3476.42,0.11,0.6,0.1416,Active,0.92,1.02697582482216
L,3605,38,58,5400,5432.14,0.04,0.3,0.075,Active,0.51,0.530813494838118
L,3606,38,128,4500,4798.45,0.16,0.6,0.1857,Active,0.53,0.621960761625659
L,3607,38,108,3200,3288.89,0.05,0.7,0.1,Active,0.39,0.409995727586649
L,3608,38,118,300,309.11,0.06,0.5,0.0957,Active,0.77,0.817614140839927
L,3609,38,78,100,101.62,0.14,0.2,0.1023,Active,0.28,0.322076663680024
L,3610,38,138,3300,3468.4,0.16,0.3,0.1286,Active,0.32,0.375523478717379
L,3611,38,168,3800,4064.45,0.14,0.4,0.1349,Active,0.73,0.839699873165776
L,3612,38,88,2100,2157.92,0.18,0.3,0.139,Active,0.81,0.969746064128666
L,3613,38,128,1600,1640.63,0.03,0.3,0.0711,Active,0.91,0.9377136258977
L,3614,38,58,9400,9507.73,0.19,0.3,0.1444,Active,0.56,0.677179774688061
L,3615,38,138,4600,4762.28,0.1,0.2,0.0889,Active,0.46,0.508378622314798
L,3616,38,128,300,312.14,0.17,0.2,0.1133,Active,0.56,0.663770716739405
L,3617,38,98,4500,4752.96,0.17,0.8,0.2361,Active,0.1,0.118530485132037
L,3618,38,148,1400,1525.22,0.18,0.6,0.2049,Active,0.03,0.0359165208936543
L,3619,38,158,3800,3929.2,0.02,0.5,0.0714,Active,0.69,0.703938924618461
L,3620,38,128,1300,1351.58,0.1,0.4,0.1111,Active,0.39,0.431016658049503
L,3621,38,78,2200,2224.93,0.02,0.5,0.0714,Active,0.68,0.693736911218194
L,3622,38,58,1300,1313.79,0.17,0.3,0.1337,Active,0.36,0.426709746475332
L,3623,38,148,2500,2636.41,0.2,0.2,0.125,Active,0.18,0.219852496468831
L,3624,38,148,3400,3720.13,0.17,0.7,0.2157,Active,0.84,0.995656075109107
L,3625,38,128,2100,2193.98,0.09,0.6,0.1253,Active,0.68,0.744038512919543
L,3626,38,98,1400,1434.03,0.06,0.6,0.1021,Active,0.59,0.626483562461762
L,3627,38,168,7300,8030.96,0.15,0.7,0.1941,Active,0.79,0.917849051755344
L,3628,38,98,4400,4575.37,0.14,0.6,0.1674,Active,0.02,0.0230054759771445
L,3629,38,168,8000,8766.38,0.16,0.6,0.1857,Active,0.03,0.0352053261297543
L,3630,38,148,2800,2916.84,0.09,0.3,0.0956,Active,0.9,0.984756855334689
L,3631,38,78,8700,8907.14,0.2,0.3,0.15,Active,0.94,1.14811859267056
L,3632,38,178,9700,10125.18,0.05,0.3,0.0789,Active,0.12,0.126152531565123
L,3633,38,78,1100,1115.94,0.08,0.3,0.0913,Active,0.42,0.454980568423483
L,3634,38,128,9300,9693.92,0.14,0.3,0.1186,Active,0.73,0.839699873165776
L,3635,38,128,800,824.49,0.09,0.2,0.0857,Active,0.43,0.47049494199324
L,3636,38,178,3700,4121.18,0.18,0.6,0.2049,Active,0.03,0.0359165208936543
L,3682,39,99,500,512.94,0.08,0.5,0.1087,Active,0.94,1.01828984361446
L,3749,40,120,2800,2956.89,0.15,0.6,0.1765,Active,0.89,1.03403247602817
L,3750,40,60,3100,3167.66,0.2,0.8,0.275,Active,0.32,0.390848882611254
L,3751,40,110,9900,10211.57,0.17,0.2,0.1133,Active,0.24,0.284473164316888
L,3752,40,150,3500,3661.79,0.15,0.2,0.1059,Active,0.59,0.685482203209687
L,3753,40,110,7300,7444.78,0.02,0.5,0.0714,Active,0.26,0.265252348406956
L,3901,42,72,5400,5445.51,0.04,0.2,0.0708,Active,0.74,0.770199972902367
L,3902,42,162,10000,10797.14,0.14,0.6,0.1674,Active,0.98,1.12726832288008
L,3903,42,122,900,935.06,0.12,0.4,0.1227,Active,0.89,1.00347219790564
L,3904,42,132,3300,3460.76,0.12,0.5,0.1364,Active,0.12,0.135299622189525
L,3905,42,102,9300,9618.19,0.13,0.5,0.1437,Active,0.66,0.75162673299425
L,3906,42,152,6500,7043.06,0.19,0.5,0.1914,Active,0.27,0.326497391367458
L,3907,42,112,2300,2355.65,0.07,0.3,0.0871,Active,0.37,0.39682802706406
L,3908,42,122,1000,1055.46,0.17,0.5,0.1747,Active,0.34,0.403003649448924
L,3909,42,182,3700,3932.89,0.17,0.2,0.1133,Active,0.31,0.367444503909313
L,3910,42,152,2900,3037.35,0.06,0.7,0.1085,Active,0.79,0.838850871770834
L,3911,42,92,6600,6776.65,0.14,0.4,0.1349,Active,0.61,0.701667017302909
L,3912,42,82,9300,9497.37,0.17,0.3,0.1337,Active,0.47,0.557093280120572
L,3913,42,162,7300,7647.62,0.04,0.9,0.1,Active,0.2,0.208162154838478
L,3914,42,102,1800,1836.73,0.09,0.2,0.0857,Active,0.59,0.645562827386074
L,3915,42,62,2400,2417.54,0.11,0.2,0.0921,Active,0.6,0.669766842275323
L,3916,42,92,4800,4886.95,0.08,0.3,0.0913,Active,0.82,0.888295395493466
L,3917,42,172,8900,9301.74,0.04,0.6,0.0875,Active,0.54,0.56203781806389
L,3918,42,162,3000,3238.14,0.16,0.5,0.1667,Active,0.22,0.258172391618198
L,3919,42,132,4800,4963.89,0.09,0.3,0.0956,Active,0.24,0.26260182808925
L,3920,42,142,7900,8140.13,0.06,0.2,0.0766,Active,0.38,0.403497887687237
L,3921,42,142,2700,2895.96,0.18,0.5,0.1829,Active,0.8,0.957773890497448
L,3922,42,182,6400,7021.16,0.17,0.5,0.1747,Active,0.54,0.640064619712997
L,3923,42,72,4400,4445.62,0.07,0.3,0.0871,Active,0.67,0.718580481440325
L,3924,42,192,8500,9343.42,0.16,0.5,0.1667,Active,0.81,0.950543805503366
L,3925,42,132,1300,1331.25,0.02,0.3,0.0673,Active,0.06,0.0612120804016053
L,3926,42,142,4900,5078.31,0.04,0.7,0.0917,Active,0.75,0.780608080644291
L,3927,42,122,2200,2323.27,0.15,0.6,0.1765,Active,0.05,0.0580917121364142
L,3928,42,122,8100,8457.43,0.18,0.3,0.139,Active,0.39,0.466914771617506
L,3929,42,142,1700,1758.76,0.07,0.3,0.0871,Active,0.88,0.943807199503711
L,3930,42,82,1300,1333.22,0.18,0.4,0.161,Active,1,1.19721736312181
L,3931,42,122,6400,6592.2,0.07,0.4,0.0946,Active,0.61,0.654229990565072
L,3932,42,72,6700,6776.25,0.09,0.3,0.0956,Active,0.81,0.886281169801221
L,3933,42,192,2800,3175,0.2,0.6,0.225,Active,0.3,0.366420827448051
L,3934,42,172,10000,10901.23,0.17,0.5,0.1747,Active,0.45,0.533387183094164
L,3935,42,182,9700,10321.88,0.09,0.5,0.1154,Active,0.37,0.404844484970928
L,3936,42,122,6200,6333.84,0.03,0.2,0.068,Active,0.55,0.566749993674434
L,3937,42,132,3900,3999.03,0.03,0.3,0.0711,Active,0.79,0.814059081823278
L,3938,42,112,3400,3464.6,0.05,0.1,0.0684,Active,0.6,0.630762657825614
L,3939,42,162,6200,6934.55,0.18,0.8,0.2488,Active,0.52,0.622553028823341
L,3940,42,162,2100,2234.9,0.14,0.4,0.1349,Active,0.51,0.586639637417186
L,3941,42,92,1600,1633.62,0.15,0.2,0.1059,Active,0.89,1.03403247602817
L,3942,42,182,9900,10354.3,0.08,0.2,0.0826,Active,0.12,0.129994448120995
L,3943,42,182,5400,5612.4,0.04,0.2,0.0708,Active,0.27,0.281018909031945
L,3944,42,192,4900,5231.92,0.13,0.3,0.1138,Active,0.2,0.227765676664924
L,3945,42,122,8300,8767.17,0.12,0.8,0.1773,Active,0.39,0.439723772115957
L,3946,42,142,1200,1254.19,0.13,0.3,0.1138,Active,0.87,0.990780693492421
L,3947,42,132,5900,6165.71,0.08,0.7,0.1261,Active,0.82,0.888295395493466
L,3948,42,162,3200,3345.83,0.06,0.5,0.0957,Active,0.01,0.0106183654654536
L,3949,42,122,9800,10320.8,0.14,0.6,0.1674,Active,0.59,0.678661541325764
L,3950,42,192,9700,10357.06,0.13,0.3,0.1138,Active,0.76,0.865509571326713
L,3951,42,72,8200,8410.56,0.17,0.7,0.2157,Active,0.05,0.0592652425660183
L,3952,42,162,4600,4916.3,0.19,0.3,0.1444,Active,0.06,0.0725549758594351
L,3953,42,72,2600,2636.18,0.11,0.4,0.1169,Active,0.72,0.803720210730387
L,3954,42,122,3400,3513.66,0.05,0.8,0.1053,Active,0.82,0.86204229902834
L,3955,42,92,1500,1520.03,0.02,0.3,0.0673,Active,0.29,0.295858388607759
L,3956,42,152,1700,1790.68,0.1,0.5,0.1222,Active,0.45,0.497326913134041
L,3957,42,192,6700,6982.36,0.04,0.2,0.0708,Active,0.69,0.718159434192748
L,3958,42,172,4300,4551.33,0.17,0.2,0.1133,Active,0.49,0.580799377146979
L,3959,42,142,3100,3258.32,0.13,0.4,0.1287,Active,0.73,0.831344719826974
L,3960,42,62,4400,4461.01,0.17,0.5,0.1747,Active,0.43,0.509681086067757
L,3961,42,92,3700,3790.08,0.12,0.4,0.1227,Active,0.17,0.191674464768494
L,3962,42,162,1300,1368.78,0.1,0.4,0.1111,Active,0.47,0.519430331495554
L,3963,42,92,3800,3856.55,0.04,0.3,0.075,Active,0.5,0.520405387096194
L,3964,42,152,300,311.22,0.09,0.2,0.0857,Active,0.73,0.798747227104804
L,3965,42,82,800,818.25,0.13,0.5,0.1437,Active,0.92,1.04772211265865
L,3966,42,192,6500,6974.73,0.12,0.4,0.1227,Active,0.73,0.823072701652944
L,3967,42,102,7300,7446.35,0.05,0.4,0.0842,Active,0.36,0.378457594695369
